Epoch, 0, mode, training, loss, 0.2889784776046872, loss std, 0.017948128881773086 
Epoch, 0, mode, testing, loss, 0.26786639288067815, loss std, 0.010019159774625993 
Epoch, 1, mode, training, loss, 0.24772926528006792, loss std, 0.016899182870141933 
Epoch, 1, mode, testing, loss, 0.22252180501818658, loss std, 0.012611790656159281 
Epoch, 2, mode, training, loss, 0.20256645109504462, loss std, 0.01744029289500069 
Epoch, 2, mode, testing, loss, 0.18298052594065667, loss std, 0.015092342858794622 
Epoch, 3, mode, training, loss, 0.17482709653675557, loss std, 0.01594392601353935 
Epoch, 3, mode, testing, loss, 0.16474721372127532, loss std, 0.01633967612927088 
Epoch, 4, mode, training, loss, 0.1697629563137889, loss std, 0.01605498259241882 
Epoch, 4, mode, testing, loss, 0.18312662869691848, loss std, 0.017036296519198506 
Epoch, 5, mode, training, loss, 0.2005423153191805, loss std, 0.018415727765433345 
Epoch, 5, mode, testing, loss, 0.21360973596572877, loss std, 0.017258053847071148 
Epoch, 6, mode, training, loss, 0.2294459319114685, loss std, 0.01838531993378483 
Epoch, 6, mode, testing, loss, 0.23885809272527694, loss std, 0.01806011428793588 
Epoch, 7, mode, training, loss, 0.2417727594822645, loss std, 0.017329623492112246 
Epoch, 7, mode, testing, loss, 0.2442280951142311, loss std, 0.0185507257342904 
Epoch, 8, mode, training, loss, 0.24510047104209662, loss std, 0.017543886390575934 
Epoch, 8, mode, testing, loss, 0.24220055878162383, loss std, 0.018571848120712314 
Epoch, 9, mode, training, loss, 0.24500818006694317, loss std, 0.01772579850520417 
Epoch, 9, mode, testing, loss, 0.24211436480283738, loss std, 0.018585655875651596 
