Epoch, 0, mode, training, loss, 0.265772682800889, loss std, 0.021509702845863857 
Epoch, 0, mode, testing, loss, 0.242707060277462, loss std, 0.01001122242065975 
Epoch, 1, mode, training, loss, 0.22453936496749521, loss std, 0.014944676667941494 
Epoch, 1, mode, testing, loss, 0.21161763444542886, loss std, 0.009814840636691755 
Epoch, 2, mode, training, loss, 0.19949684711173177, loss std, 0.012805873334164263 
Epoch, 2, mode, testing, loss, 0.1903085857629776, loss std, 0.009573329052246836 
Epoch, 3, mode, training, loss, 0.18016175869852305, loss std, 0.013255675391208796 
Epoch, 3, mode, testing, loss, 0.17123852372169496, loss std, 0.009290730650947755 
Epoch, 4, mode, training, loss, 0.16199951013550162, loss std, 0.012213873726013742 
Epoch, 4, mode, testing, loss, 0.15402272194623948, loss std, 0.009193616749247454 
Epoch, 5, mode, training, loss, 0.14510258617810906, loss std, 0.011868194576939932 
Epoch, 5, mode, testing, loss, 0.13806415125727653, loss std, 0.008937260101266348 
Epoch, 6, mode, training, loss, 0.1302255410235375, loss std, 0.011004116456591155 
Epoch, 6, mode, testing, loss, 0.12435154169797898, loss std, 0.008887659583629927 
Epoch, 7, mode, training, loss, 0.11800510929897427, loss std, 0.011482531955715613 
Epoch, 7, mode, testing, loss, 0.11325932666659355, loss std, 0.008692658296762645 
Epoch, 8, mode, training, loss, 0.10649022716097534, loss std, 0.010925744921750125 
Epoch, 8, mode, testing, loss, 0.10183311887085437, loss std, 0.008754397485327265 
Epoch, 9, mode, training, loss, 0.09602419566363096, loss std, 0.010486339153225421 
Epoch, 9, mode, testing, loss, 0.09311942290514708, loss std, 0.008463119511845293 
Epoch, 10, mode, training, loss, 0.08877560524269938, loss std, 0.010560039731088537 
Epoch, 10, mode, testing, loss, 0.08636682666838169, loss std, 0.008266778751853766 
Epoch, 11, mode, training, loss, 0.08228461884427815, loss std, 0.009841110446598482 
Epoch, 11, mode, testing, loss, 0.07955924784764648, loss std, 0.007986817983879324 
Epoch, 12, mode, training, loss, 0.07543786827009172, loss std, 0.009623055795231273 
Epoch, 12, mode, testing, loss, 0.07340124901384115, loss std, 0.008205375623670245 
Epoch, 13, mode, training, loss, 0.06997336549684405, loss std, 0.009516769464524576 
Epoch, 13, mode, testing, loss, 0.06884434977546335, loss std, 0.008397389046146387 
Epoch, 14, mode, training, loss, 0.06621064643841237, loss std, 0.009533298168467099 
Epoch, 14, mode, testing, loss, 0.06533854510635137, loss std, 0.008719793207718877 
Epoch, 15, mode, training, loss, 0.06349840741604566, loss std, 0.009927144894052229 
Epoch, 15, mode, testing, loss, 0.0633315640501678, loss std, 0.009040542621222766 
Epoch, 16, mode, training, loss, 0.06298667911905795, loss std, 0.009902938332881053 
Epoch, 16, mode, testing, loss, 0.06340670241042971, loss std, 0.008829724109522756 
Epoch, 17, mode, training, loss, 0.06224571939092129, loss std, 0.00989217436527934 
Epoch, 17, mode, testing, loss, 0.06183139495551586, loss std, 0.008824237112712234 
Epoch, 18, mode, training, loss, 0.06021201885305345, loss std, 0.009702523599008734 
Epoch, 18, mode, testing, loss, 0.05989844212308526, loss std, 0.008688751294785605 
Epoch, 19, mode, training, loss, 0.057889187382534145, loss std, 0.009393992177835658 
Epoch, 19, mode, testing, loss, 0.05725630419328809, loss std, 0.008781690166583662 
Epoch, 20, mode, training, loss, 0.05534395449794829, loss std, 0.009105860826775194 
Epoch, 20, mode, testing, loss, 0.05560873514041305, loss std, 0.008755931660681029 
Epoch, 21, mode, training, loss, 0.05357678767759353, loss std, 0.00889260347953145 
Epoch, 21, mode, testing, loss, 0.0535247378051281, loss std, 0.008651920114508766 
Epoch, 22, mode, training, loss, 0.052623271045740695, loss std, 0.008740906508103661 
Epoch, 22, mode, testing, loss, 0.05344455260783434, loss std, 0.008608874860240237 
Epoch, 23, mode, training, loss, 0.05213965408038348, loss std, 0.008731691196611317 
Epoch, 23, mode, testing, loss, 0.052583874017000196, loss std, 0.008550066532936577 
Epoch, 24, mode, training, loss, 0.050845866766758264, loss std, 0.008921462403821948 
Epoch, 24, mode, testing, loss, 0.051334050484001637, loss std, 0.0083681310873251 
Epoch, 25, mode, training, loss, 0.05037262230180204, loss std, 0.009031130659588596 
Epoch, 25, mode, testing, loss, 0.051327851321548226, loss std, 0.008383898962336704 
Epoch, 26, mode, training, loss, 0.05122353017795831, loss std, 0.008819788455216287 
Epoch, 26, mode, testing, loss, 0.05286288009956479, loss std, 0.008038558664658104 
Epoch, 27, mode, training, loss, 0.05151011396665126, loss std, 0.008569563055950231 
Epoch, 27, mode, testing, loss, 0.05267185708507895, loss std, 0.007879698748358279 
Epoch, 28, mode, training, loss, 0.05193193082232028, loss std, 0.008485674249885503 
Epoch, 28, mode, testing, loss, 0.05183528745546937, loss std, 0.007995007984911309 
Epoch, 29, mode, training, loss, 0.05139174608048051, loss std, 0.008612615854635852 
Epoch, 29, mode, testing, loss, 0.05224740328267217, loss std, 0.008095403950257546 
Epoch, 30, mode, training, loss, 0.051004172826651484, loss std, 0.008373537816824568 
Epoch, 30, mode, testing, loss, 0.05061403186991811, loss std, 0.007851744183488633 
Epoch, 31, mode, training, loss, 0.04904908963944763, loss std, 0.008276904305104483 
Epoch, 31, mode, testing, loss, 0.049526873510330915, loss std, 0.00790949075072775 
Epoch, 32, mode, training, loss, 0.04796517980284989, loss std, 0.00812081882138458 
Epoch, 32, mode, testing, loss, 0.04783960497006774, loss std, 0.007821461540842763 
Epoch, 33, mode, training, loss, 0.046299474942497906, loss std, 0.00799694608114078 
Epoch, 33, mode, testing, loss, 0.046522296778857705, loss std, 0.007499228510982061 
Epoch, 34, mode, training, loss, 0.046938293450511995, loss std, 0.007879383114337661 
Epoch, 34, mode, testing, loss, 0.04830013001337648, loss std, 0.007708953384772093 
Epoch, 35, mode, training, loss, 0.046943874226417395, loss std, 0.007834396046807936 
Epoch, 35, mode, testing, loss, 0.04775995276868343, loss std, 0.0077581016118373385 
Epoch, 36, mode, training, loss, 0.046872164763044566, loss std, 0.00798320351732792 
Epoch, 36, mode, testing, loss, 0.04838857278227806, loss std, 0.007613763357927076 
Epoch, 37, mode, training, loss, 0.047618520224932584, loss std, 0.008277881094258923 
Epoch, 37, mode, testing, loss, 0.048725676443427804, loss std, 0.007841371631575332 
Epoch, 38, mode, training, loss, 0.04710536072961986, loss std, 0.008246920280248503 
Epoch, 38, mode, testing, loss, 0.047312942799180746, loss std, 0.00780936824716716 
Epoch, 39, mode, training, loss, 0.046995767450425774, loss std, 0.008361775494516381 
Epoch, 39, mode, testing, loss, 0.04805388450622559, loss std, 0.008108825496302778 
Epoch, 40, mode, training, loss, 0.04685840461170301, loss std, 0.008453467682933088 
Epoch, 40, mode, testing, loss, 0.04713145224377513, loss std, 0.007982613226369135 
Epoch, 41, mode, training, loss, 0.045880822883918884, loss std, 0.008314617849970504 
Epoch, 41, mode, testing, loss, 0.046805917471647265, loss std, 0.007640551782195241 
Epoch, 42, mode, training, loss, 0.04572486258111894, loss std, 0.007981727321452895 
Epoch, 42, mode, testing, loss, 0.04579256484284997, loss std, 0.007513343681236904 
Epoch, 43, mode, training, loss, 0.04432148378109559, loss std, 0.007890748038737924 
Epoch, 43, mode, testing, loss, 0.045105143822729586, loss std, 0.007491224280006256 
Epoch, 44, mode, training, loss, 0.04394097367767245, loss std, 0.00802925975276423 
Epoch, 44, mode, testing, loss, 0.044419276528060436, loss std, 0.007695529112289349 
Epoch, 45, mode, training, loss, 0.042819251934997735, loss std, 0.007815833666940664 
Epoch, 45, mode, testing, loss, 0.04398382399231195, loss std, 0.00758370118999522 
Epoch, 46, mode, training, loss, 0.04308472929988057, loss std, 0.007716103856449736 
Epoch, 46, mode, testing, loss, 0.04481030544266105, loss std, 0.0073770870501585805 
Epoch, 47, mode, training, loss, 0.04497562958858907, loss std, 0.007743946573187499 
Epoch, 47, mode, testing, loss, 0.04624915961176157, loss std, 0.007329641822834718 
Epoch, 48, mode, training, loss, 0.045194931898731736, loss std, 0.007549090323160584 
Epoch, 48, mode, testing, loss, 0.04592055613175035, loss std, 0.00725912223883025 
Epoch, 49, mode, training, loss, 0.045020448637660596, loss std, 0.007732971792260598 
Epoch, 49, mode, testing, loss, 0.04522998426109552, loss std, 0.007603142359539957 
