Epoch, 0, mode, training, loss, 0.20013482932001353, loss std, 0.0315310692511847 
Epoch, 0, mode, testing, loss, 0.18488422505557536, loss std, 0.02975597219410752 
Epoch, 1, mode, training, loss, 0.17578810419887303, loss std, 0.029134288952112026 
Epoch, 1, mode, testing, loss, 0.166244393363595, loss std, 0.02824452391406775 
Epoch, 2, mode, training, loss, 0.16106146482750774, loss std, 0.026955845290643085 
Epoch, 2, mode, testing, loss, 0.1558871541172266, loss std, 0.027397066797670483 
Epoch, 3, mode, training, loss, 0.15239951169118285, loss std, 0.02623052511726439 
Epoch, 3, mode, testing, loss, 0.14990664318203925, loss std, 0.02683158675152674 
Epoch, 4, mode, training, loss, 0.14516957694664598, loss std, 0.02548682438310139 
Epoch, 4, mode, testing, loss, 0.14222631506621838, loss std, 0.026051574956939702 
Epoch, 5, mode, training, loss, 0.13905973087996246, loss std, 0.024650795761094104 
Epoch, 5, mode, testing, loss, 0.1360808366537094, loss std, 0.025382352458782006 
Epoch, 6, mode, training, loss, 0.13279566152021288, loss std, 0.023975122718842487 
Epoch, 6, mode, testing, loss, 0.12993416152894496, loss std, 0.02472230414876149 
Epoch, 7, mode, training, loss, 0.12461891474202275, loss std, 0.02321042967785773 
Epoch, 7, mode, testing, loss, 0.12217189446091652, loss std, 0.023815467586848632 
Epoch, 8, mode, training, loss, 0.11875428393483162, loss std, 0.022500885285777227 
Epoch, 8, mode, testing, loss, 0.11576393187046051, loss std, 0.023126329425785304 
Epoch, 9, mode, training, loss, 0.11199572490528226, loss std, 0.02180886689866255 
Epoch, 9, mode, testing, loss, 0.10689489413052797, loss std, 0.022084836549800466 
Epoch, 10, mode, training, loss, 0.10374266630038619, loss std, 0.02024522320809402 
Epoch, 10, mode, testing, loss, 0.10162847552448512, loss std, 0.021463267989416966 
Epoch, 11, mode, training, loss, 0.10023455649614334, loss std, 0.019769978631998853 
Epoch, 11, mode, testing, loss, 0.09852066483348608, loss std, 0.021027352610908392 
Epoch, 12, mode, training, loss, 0.09648878173902631, loss std, 0.01917545457113477 
Epoch, 12, mode, testing, loss, 0.09572380516678095, loss std, 0.020560821862856384 
Epoch, 13, mode, training, loss, 0.0939406307786703, loss std, 0.018478579524429394 
Epoch, 13, mode, testing, loss, 0.09293003253638744, loss std, 0.019979757342265304 
Epoch, 14, mode, training, loss, 0.09231166612356902, loss std, 0.01807876777413246 
Epoch, 14, mode, testing, loss, 0.09125005032867194, loss std, 0.019780440021589116 
Epoch, 15, mode, training, loss, 0.09072205026634038, loss std, 0.01769980178138529 
Epoch, 15, mode, testing, loss, 0.0896646149456501, loss std, 0.01954267418293956 
Epoch, 16, mode, training, loss, 0.08882436899468303, loss std, 0.017374819555294168 
Epoch, 16, mode, testing, loss, 0.08767028905451298, loss std, 0.019200929391038197 
