training loss, non-robust, two-stage, 0.0,4.963054166237513,4.328138150771459,3.4715901151299478,3.418511877954006,3.4125889763236046,3.410321035484473
training loss, non-robust, decision-focused, 0.0,4.963054166237513,4.640576009949048,4.8374035547176994,6.158015768726667,6.836652001738548,7.241627261042595
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,4.982012136777242,3.647591743866603,3.3794478793938953,3.3702990571657816,3.3636402686436973,3.3642524162928265
testing loss, non-robust, decision-focused, 0.0,4.982012136777242,4.35489897330602,5.52881152232488,6.384857316811879,6.880617797374725,7.222286760807037
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, non-robust, two-stage, 0.0,4.947408384084701,4.28567452232043,3.420639518896739,3.363574993113677,3.358304173250993,3.3558999677499135
training loss, non-robust, decision-focused, 0.0,4.947408384084701,4.457419469952583,4.248512555162112,5.127531162897745,5.286558897296588,5.399794981877009
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,4.918441319465638,3.4295872410138446,3.170057668288549,3.156343857447306,3.1562874654928845,3.1585274815559385
testing loss, non-robust, decision-focused, 0.0,4.918441319465638,3.557877500851949,4.533287900686264,4.806132113933563,4.924121922254562,5.062421423196793
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, non-robust, two-stage, 0.0,4.857663452625275,4.283467077215513,3.3907239759961763,3.3314537862936655,3.3262277603149415,3.3239357183376947
training loss, non-robust, decision-focused, 0.0,4.857663452625275,4.451532672842344,4.129760998984178,4.911097679535548,5.118236717581749,5.253515209754308
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,4.845554478963217,3.594700809319814,3.362542845805486,3.3565059542655944,3.3530224204063415,3.3555366516113283
testing loss, non-robust, decision-focused, 0.0,4.845554478963217,3.8253191153208417,4.697373207410177,5.031665964921316,5.171417474746704,5.313707631826401
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, non-robust, two-stage, 0.0,4.939052498340606,4.285763877630234,3.4650192707777023,3.4238840768734615,3.4196957712372145,3.4177472228805224
training loss, non-robust, decision-focused, 0.0,4.939052498340606,4.600614803036054,4.737922536333402,5.691379106044769,5.965991582473119,6.112987975776195
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,4.912566804885865,3.654010832309723,3.5194341043631234,3.508449357748032,3.507846091190974,3.5002980252106983
testing loss, non-robust, decision-focused, 0.0,4.912566804885865,4.075449852148692,5.365846355756124,5.781700096527735,6.006734393040339,6.146407359838486
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, non-robust, two-stage, 0.0,4.858383617798487,4.276684041817983,3.4343116094668704,3.3800820211569467,3.3747663388649625,3.3721044957637787
training loss, non-robust, decision-focused, 0.0,4.858383617798487,4.489933308959007,4.18418043255806,4.864889899392923,5.067868285377821,5.236496806144714
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
