training loss, non-robust, two-stage, 10.694865327477455,14.968903624415397,13.812618001699448,13.631809130311012,13.623222682476044,13.612478130459785,13.604055216908455
training loss, non-robust, decision-focused, 10.694865327477455,14.996759964823722,14.971284909248352,15.416290286183358,15.423151619434357,15.424201117157937,15.424537591338158
training loss, robust, two-stage, 0.0,9.163843314647675,7.876538723707199,7.507585808038711,7.246797414422035,6.959703639149666,6.706682219207287
training loss, robust, decision-focused, 0.0,9.141720924973487,9.599579049348831,12.354184054136276,13.291112138032913,13.61557557284832,13.693890058398246
testing loss, non-robust, two-stage, 10.699906766414642,14.96748421907425,13.71777666568756,13.708298377990722,13.702211532592774,13.693868458271027,13.684609177112579
testing loss, non-robust, decision-focused, 10.699906766414642,14.992247505187988,15.58883708000183,15.610329058170318,15.612351336479186,15.612910220623016,15.613132176399231
testing loss, robust, two-stage, 0.0,9.173358817100524,7.7077231073379515,7.479070904254914,7.183597588539124,6.920114333629608,6.715425047874451
testing loss, robust, decision-focused, 0.0,9.163803601264954,11.53318238735199,13.18616176366806,13.643752076625823,13.833444364070893,13.952696719169616
training loss, non-robust, two-stage, 13.400391370356083,17.635280825197697,16.535942498147488,16.37834395200014,16.367888019680976,16.35695688724518,16.3449652454257
training loss, non-robust, decision-focused, 13.400391370356083,17.667607060968876,17.758199710845947,18.211756158471108,18.217923676371573,18.21880872607231,18.219086583256722
training loss, robust, two-stage, 0.0,10.420939668416977,9.220198352336883,8.79737083852291,8.479110315442085,8.081584022641183,7.683997921347618
training loss, robust, decision-focused, 0.0,10.426166476011277,11.229613974690437,15.636039981245995,16.996703314483167,17.85686527132988,18.607705139517783
testing loss, non-robust, two-stage, 13.76794890165329,18.01002028942108,16.79092866897583,16.797390797138213,16.766595237255096,16.76401060581207,16.748412597179414
testing loss, non-robust, decision-focused, 13.76794890165329,18.039422216415407,18.624897131919862,18.641394865512847,18.64305738925934,18.643473751544953,18.643644914627075
testing loss, robust, two-stage, 0.0,10.399532675743103,8.9581600689888,8.735101177692414,8.34031447172165,7.997565612792969,7.593197226524353
testing loss, robust, decision-focused, 0.0,10.404838275909423,13.425160255432129,16.378094453811645,17.289841609001158,17.852631092071533,18.529977314472198
training loss, non-robust, two-stage, 13.633962392862886,17.90861701577902,16.814519621431828,16.60092774927616,16.590706324875356,16.581803180873393,16.57037718832493
training loss, non-robust, decision-focused, 13.633962392862886,17.967878854870797,18.029865933954717,18.41660713881254,18.418442683517934,18.418487758934496,18.418496918976306
training loss, robust, two-stage, 0.0,10.400065900087357,9.15394629061222,8.635360634326934,8.181546891331672,7.691472792327404,7.261132155060768
training loss, robust, decision-focused, 0.0,10.443768383264542,12.138146900534629,17.45529439508915,19.282076213359833,19.755115697383882,19.8617523086071
testing loss, non-robust, two-stage, 13.802508804798126,18.05496666431427,16.658568758964538,16.642937848567964,16.624551279544832,16.632134087085724,16.61925937652588
testing loss, non-robust, decision-focused, 13.802508804798126,18.109316132068635,18.332505173683167,18.340240623950958,18.34035810470581,18.34037369966507,18.3403786444664
testing loss, robust, two-stage, 0.0,10.389192008972168,8.707025554180145,8.321719882488251,7.83187924861908,7.427539072036743,7.032371175289154
testing loss, robust, decision-focused, 0.0,10.414191389083863,14.946908752918244,18.444455687999724,19.215240268707277,19.394113502502442,19.471637389659882
training loss, non-robust, two-stage, 11.961001585423947,16.29879179418087,15.154209438860416,14.960073081552983,14.955499313175679,14.950234824419022,14.945076433420182
training loss, non-robust, decision-focused, 11.961001585423947,16.295206914544107,16.41668911278248,16.831269622445106,16.832314434051515,16.83234184205532,16.832346239089965
training loss, robust, two-stage, 0.0,9.696924148201942,8.50263028562069,8.170980708003045,7.9630110692977905,7.670736674070358,7.3419265460968015
training loss, robust, decision-focused, 0.0,9.73638432264328,10.16717401921749,13.249391082525253,14.862475643754005,15.30774465739727,15.560948707461357
testing loss, non-robust, two-stage, 12.19017354607582,16.56021366119385,15.20410287618637,15.208519850969315,15.213572174310684,15.19370154261589,15.19047393321991
testing loss, non-robust, decision-focused, 12.19017354607582,16.54416781425476,17.055339090824127,17.05978595972061,17.059868388175964,17.059877064228058,17.059879109859466
testing loss, robust, two-stage, 0.0,9.701555075645446,8.28422208070755,8.105645184516908,7.855122332572937,7.530228054523468,7.211861605644226
testing loss, robust, decision-focused, 0.0,9.76309268951416,11.501100566387176,14.222027978897096,14.871380431652069,15.11191185116768,15.330453884601592
training loss, non-robust, two-stage, 13.650072901742533,17.918414949774743,16.792491136193277,16.606546543836593,16.594986701011656,16.585380648374557,16.57047255516052
training loss, non-robust, decision-focused, 13.650072901742533,17.83895811498165,18.038525776863096,18.4292968583107,18.43017480134964,18.430265639424324,18.430294241309166
training loss, robust, two-stage, 0.0,10.55258371591568,9.200415220856666,8.695606459379196,8.319995928406716,7.8933471739292145,7.48269239127636
training loss, robust, decision-focused, 0.0,10.407059519290923,12.58219538807869,17.204335174560548,17.800881670117377,18.0275801885128,18.171570774018765
testing loss, non-robust, two-stage, 13.395063126087189,17.658935947418215,16.39367613315582,16.38505792617798,16.37475484132767,16.367041728496552,16.350746905803682
testing loss, non-robust, decision-focused, 13.395063126087189,17.573095495700837,18.280281434059145,18.283959329128265,18.284144167900084,18.28420027256012,18.284209563732148
testing loss, robust, two-stage, 0.0,10.522607789039611,8.843559405803681,8.516204438209535,8.106167242527007,7.672685947418213,7.253180887699127
testing loss, robust, decision-focused, 0.0,10.387826557159423,16.89528277397156,17.56533579349518,18.055451164245607,18.344164876937867,18.237944929599763
