training loss, non-robust, two-stage, 1.194144543632865,5.444147276878357,4.765859016776085,4.156242475509644,4.144774268865586,4.143154248893261,4.1427434262633325,4.142192510962486,4.142353543043137,4.141978351175785,4.141662787795067,4.14151499003172
training loss, non-robust, decision-focused, 1.194144543632865,5.444147276878357,4.93788928925991,5.814290311336517,6.01788229316473,6.068637190759182,6.112575821578503,6.135149209797382,6.154940212368965,6.177064525783062,6.211956287920475,6.226398970782757
training loss, robust, two-stage, 0.0,4.466423358917236,3.7462763831019403,3.108511294722557,3.0957915227115156,3.0943304973840715,3.0939414159953595,3.093601091057062,3.0932263964414597,3.092650757879019,3.092435233294964,3.0925749188661573
training loss, robust, decision-focused, 0.0,4.466423358917236,3.8764735102653503,4.622362753748893,5.015199596881867,5.160469456017017,5.217162566184998,5.238438451886177,5.247507472932338,5.253078151643276,5.2553112414479255,5.256996344923973
testing loss, non-robust, two-stage, 1.2088142889738083,5.469166343212128,4.194747611284256,4.158292198181153,4.155336779356003,4.154543449878693,4.154918133020401,4.155349481105804,4.154556200504303,4.154081593751908,4.154046202898026,4.153260505199432
testing loss, non-robust, decision-focused, 1.2088142889738083,5.469166343212128,5.407940695285797,5.9885076546669005,6.057573789358139,6.104550613164902,6.1365170681476595,6.1648594498634335,6.18854127407074,6.211448897123336,6.2318738842010495,6.255267324447632
testing loss, robust, two-stage, 0.0,4.485089101791382,3.143160083293915,3.102363227009773,3.0993556439876557,3.0974631851911543,3.0969484597444534,3.0971149116754533,3.0967291402816772,3.097875813245773,3.0964354544878008,3.0962883400917054
testing loss, robust, decision-focused, 0.0,4.485089101791382,3.9814269304275514,4.904069721698761,5.10547270655632,5.1923474907875065,5.223392276763916,5.237195169925689,5.24470463514328,5.247479631900787,5.249284735918045,5.250484280586242
training loss, non-robust, two-stage, 1.0332205702364445,5.335514178872108,4.71769327968359,4.011129190325737,3.9895711678266523,3.9871291080117226,3.98663100540638,3.9863554295897483,3.9860168060660364,3.9857336196303366,3.985321443974972,3.985312139093876
training loss, non-robust, decision-focused, 1.0332205702364445,5.335514178872108,4.804349686801434,5.57006396651268,5.765083467066288,5.789242408573627,5.796931325495243,5.799839019775391,5.801031627357006,5.801588098704815,5.801890043020248,5.802066913843155
training loss, robust, two-stage, 0.0,4.490473536849022,3.8266228538751603,3.0987304754555227,3.0778935465216635,3.0753285659849645,3.0747886416316033,3.0745694595575332,3.0741536878049374,3.073874908238649,3.0738277839124204,3.073479468077421
training loss, robust, decision-focused, 0.0,4.490473536849022,3.921230221092701,4.544729292243719,4.903700253069401,5.018460154980421,5.055159723162651,5.069082023501396,5.075633269548416,5.07925029695034,5.08052079051733,5.081593326032162
testing loss, non-robust, two-stage, 1.0104268380999566,5.292046844959259,4.014990222454071,3.940858790874481,3.934630515575409,3.933605653047562,3.9331652438640594,3.933233128786087,3.932963927984238,3.933162966966629,3.933066910505295,3.933576154708862
testing loss, non-robust, decision-focused, 1.0104268380999566,5.292046844959259,5.077400131225586,5.658897558450699,5.705525436401367,5.717178939580918,5.7215785837173465,5.7232907462120055,5.724058685302734,5.7244412243366245,5.724656202793121,5.724784488677979
testing loss, robust, two-stage, 0.0,4.464774212837219,3.123269876241684,3.0531341099739073,3.0474990141391753,3.0465670323371885,3.046639052629471,3.045943771600723,3.0465574872493746,3.046159552335739,3.0457919418811796,3.045521641969681
testing loss, robust, decision-focused, 0.0,4.464774212837219,3.8750980937480928,4.754105229377746,4.9372913765907285,5.000930446386337,5.0219837665557865,5.031541911363601,5.036206961870193,5.038027528524399,5.038986445665359,5.039316736459732
training loss, non-robust, two-stage, 0.9410475252196193,5.249481443762779,4.558659258782864,3.939347572028637,3.9270987042784693,3.925404879152775,3.925058445036411,3.924987752139568,3.9244263949990272,3.9241393965482714,3.924045067727566,3.923961808979511
training loss, non-robust, decision-focused, 0.9410475252196193,5.249481443762779,4.77836462199688,5.658544749319553,5.757730792760849,5.769689906835556,5.773164794743061,5.774534031152725,5.775186541080475,5.775538128912449,5.7757278391718865,5.775830272734165
training loss, robust, two-stage, 0.0,4.480270417332649,3.7473596557974815,3.1122636952996254,3.1005933327972888,3.099057468175888,3.098655313849449,3.098473017960787,3.0979432816803456,3.097696266025305,3.09749792650342,3.0971375866234303
training loss, robust, decision-focused, 0.0,4.480270417332649,3.934946359694004,4.7682558256387715,5.008700025081635,5.090976784229278,5.114668737351894,5.124563095271587,5.129389143586159,5.131985204815865,5.133436193168163,5.134365562796592
testing loss, non-robust, two-stage, 0.9368402197957039,5.2455397939682005,3.9443707346916197,3.898924663066864,3.8942243480682373,3.894579167366028,3.8943042957782747,3.894867817163467,3.8941735780239104,3.8928899550437928,3.893529233932495,3.8932414853572848
testing loss, non-robust, decision-focused, 0.9368402197957039,5.2455397939682005,5.353875360488892,5.671411608457565,5.694743695259095,5.700316551923752,5.702340723276138,5.703243141174316,5.703703552484512,5.703958824872971,5.7040955555438995,5.70416950583458
testing loss, robust, two-stage, 0.0,4.47265061378479,3.1087696063518524,3.0672960579395294,3.063848308324814,3.0626961719989776,3.062227441072464,3.062122666835785,3.061331249475479,3.062621718645096,3.0607966446876524,3.0608642780780793
testing loss, robust, decision-focused, 0.0,4.47265061378479,4.291476402282715,4.852687363624573,4.9875827610492705,5.027901518344879,5.042106364965439,5.0485746908187865,5.052034336328506,5.053870561122895,5.055022463798523,5.055715746879578
