Epoch, -1, mode, training, loss, 2.501277435819308, loss std, 0.4485735029963005 
Epoch, -1, mode, testing, loss, 2.3989529232184092, loss std, 0.5135798395403223 
Epoch, 0, mode, training, loss, 2.4962237854798635, loss std, 0.4493907067960312 
Epoch, 0, mode, testing, loss, 2.385219033559163, loss std, 0.5117404739103169 
Epoch, 1, mode, training, loss, 2.495582682391008, loss std, 0.4539631613364936 
Epoch, 1, mode, testing, loss, 2.3810171763102215, loss std, 0.5150250446513513 
Epoch, 2, mode, training, loss, 2.503824085990588, loss std, 0.4615985954258316 
Epoch, 2, mode, testing, loss, 2.3848068535327913, loss std, 0.5162541718096417 
Epoch, 3, mode, training, loss, 2.509088709950447, loss std, 0.4653602299570783 
Epoch, 3, mode, testing, loss, 2.3886557539304096, loss std, 0.5163320830968261 
Epoch, 4, mode, training, loss, 2.5078384235501288, loss std, 0.4651149636738482 
Epoch, 4, mode, testing, loss, 2.3895829021930695, loss std, 0.5187346876677937 
Epoch, 5, mode, training, loss, 2.5069492176175117, loss std, 0.46517721330914913 
Epoch, 5, mode, testing, loss, 2.3875986556212108, loss std, 0.5215676416342654 
Epoch, 6, mode, training, loss, 2.5092423687378567, loss std, 0.4687687747520297 
Epoch, 6, mode, testing, loss, 2.3853806257247925, loss std, 0.5222188201309974 
Epoch, 7, mode, training, loss, 2.509812340637048, loss std, 0.46910629962662176 
Epoch, 7, mode, testing, loss, 2.385189390182495, loss std, 0.5223030651029347 
Epoch, 8, mode, training, loss, 2.5075841933488845, loss std, 0.46668890469666297 
Epoch, 8, mode, testing, loss, 2.3866679072380066, loss std, 0.5186913998132359 
Epoch, 9, mode, training, loss, 2.505277463297049, loss std, 0.46590460186052857 
Epoch, 9, mode, testing, loss, 2.38981693983078, loss std, 0.5214868629269708 
Epoch, 10, mode, training, loss, 2.511849269270897, loss std, 0.4700294326626621 
Epoch, 10, mode, testing, loss, 2.393271883328756, loss std, 0.5244748334420665 
Epoch, 11, mode, training, loss, 2.5190454800923665, loss std, 0.47324085745533606 
Epoch, 11, mode, testing, loss, 2.403017610311508, loss std, 0.5251229364079207 
Epoch, 12, mode, training, loss, 2.522073383629322, loss std, 0.47102601633448626 
Epoch, 12, mode, testing, loss, 2.406642093261083, loss std, 0.5257783804214005 
Epoch, 13, mode, training, loss, 2.525010183950265, loss std, 0.4712511406057854 
Epoch, 13, mode, testing, loss, 2.4091245273749036, loss std, 0.5243939654555339 
Epoch, 14, mode, training, loss, 2.527696121732394, loss std, 0.47297668028979495 
Epoch, 14, mode, testing, loss, 2.412444198131561, loss std, 0.5276046789706534 
Epoch, 15, mode, training, loss, 2.53120037962993, loss std, 0.4758615257181204 
Epoch, 15, mode, testing, loss, 2.4137516895929974, loss std, 0.5296952822372805 
Epoch, 16, mode, training, loss, 2.53476353486379, loss std, 0.47867634828514466 
Epoch, 16, mode, testing, loss, 2.4108001848061877, loss std, 0.5304416859162728 
Epoch, 17, mode, training, loss, 2.527961568534374, loss std, 0.4773198147642187 
Epoch, 17, mode, testing, loss, 2.4089048405488334, loss std, 0.5295974820674384 
Epoch, 18, mode, training, loss, 2.532137719790141, loss std, 0.4781522684959191 
Epoch, 18, mode, testing, loss, 2.413641983270645, loss std, 0.5298975427098566 
Epoch, 19, mode, training, loss, 2.539037747681141, loss std, 0.47945215646617695 
Epoch, 19, mode, testing, loss, 2.4240371942520142, loss std, 0.5318644884867622 
