Epoch, -2, mode, training, loss, 0.006090927872719476, loss std, 0.0030077669039123523 
Epoch, -2, mode, testing, loss, 0.005856356393390646, loss std, 0.0028983429110971074 
Epoch, -1, mode, training, loss, 9.177748837073644, loss std, 1.4739710798594077 
Epoch, -1, mode, testing, loss, 9.07662284374237, loss std, 1.4846934748152907 
Epoch, 0, mode, training, loss, 9.049738371372223, loss std, 1.4673225015564653 
Epoch, 0, mode, testing, loss, 8.667827010154724, loss std, 1.4120353413773101 
Epoch, 1, mode, training, loss, 8.355968443552653, loss std, 1.3462973960033542 
Epoch, 1, mode, testing, loss, 8.090222692489624, loss std, 1.3091700552293588 
Epoch, 2, mode, training, loss, 8.164868720372517, loss std, 1.3072555599078757 
Epoch, 2, mode, testing, loss, 8.082991600036621, loss std, 1.3112989806913036 
Epoch, 3, mode, training, loss, 8.162152963876725, loss std, 1.3040294424151266 
Epoch, 3, mode, testing, loss, 8.081814249356588, loss std, 1.3081717668908186 
Epoch, 4, mode, training, loss, 8.162408087650935, loss std, 1.3039510124333142 
Epoch, 4, mode, testing, loss, 8.090636722246806, loss std, 1.305076910281905 
Epoch, 5, mode, training, loss, 8.165424702564875, loss std, 1.303474540248415 
Epoch, 5, mode, testing, loss, 8.082646425565084, loss std, 1.3058989267832826 
Epoch, 6, mode, training, loss, 8.163765964905421, loss std, 1.3036372766471023 
Epoch, 6, mode, testing, loss, 8.074114950497945, loss std, 1.3109702409668658 
Epoch, 7, mode, training, loss, 8.160597827037176, loss std, 1.3033408199834897 
Epoch, 7, mode, testing, loss, 8.086801854769389, loss std, 1.3111444906921708 
Epoch, 8, mode, training, loss, 8.161706163485844, loss std, 1.3033266072008962 
Epoch, 8, mode, testing, loss, 8.082267793019613, loss std, 1.313742274041926 
Epoch, 9, mode, training, loss, 8.162984069188436, loss std, 1.3030616162270487 
Epoch, 9, mode, testing, loss, 8.07674458026886, loss std, 1.3131257559502483 
Epoch, 10, mode, training, loss, 8.161835074424744, loss std, 1.3024131255808773 
Epoch, 10, mode, testing, loss, 8.076213828722636, loss std, 1.3097443101681203 
Epoch, 11, mode, training, loss, 8.162159673372905, loss std, 1.3057008422778353 
Epoch, 11, mode, testing, loss, 8.08042278289795, loss std, 1.3061085053155006 
Epoch, 12, mode, training, loss, 8.164003241062165, loss std, 1.3068773639815419 
Epoch, 12, mode, testing, loss, 8.084639946619669, loss std, 1.3047620857881457 
Epoch, 13, mode, training, loss, 8.159839518864949, loss std, 1.3061866984016632 
Epoch, 13, mode, testing, loss, 8.076313916842143, loss std, 1.3112582758927465 
Epoch, 14, mode, training, loss, 8.162009034554163, loss std, 1.304886632077716 
Epoch, 14, mode, testing, loss, 8.07965644200643, loss std, 1.3090855835408561 
Epoch, 15, mode, training, loss, 8.162322922547657, loss std, 1.3030049433537263 
Epoch, 15, mode, testing, loss, 8.081323424975077, loss std, 1.3080368997599128 
Epoch, 16, mode, training, loss, 8.157572072744369, loss std, 1.3047109880123688 
Epoch, 16, mode, testing, loss, 8.081326238314311, loss std, 1.309071093807829 
Epoch, 17, mode, training, loss, 8.16216564377149, loss std, 1.3040128678088507 
Epoch, 17, mode, testing, loss, 8.08333998521169, loss std, 1.3047227475406515 
Epoch, 18, mode, training, loss, 8.160377935568492, loss std, 1.3032255063657945 
Epoch, 18, mode, testing, loss, 8.077669755617778, loss std, 1.309336389821606 
Epoch, 19, mode, training, loss, 8.161649733781815, loss std, 1.301434954083911 
Epoch, 19, mode, testing, loss, 8.072171417872111, loss std, 1.3097780523795215 
