Epoch, -2, mode, training, loss, 0.009913543247093912, loss std, 0.0050777654236838395 
Epoch, -2, mode, testing, loss, 0.010557040331477766, loss std, 0.004871550630624032 
Epoch, -1, mode, training, loss, 9.263354129493237, loss std, 1.698015575771756 
Epoch, -1, mode, testing, loss, 9.034862756729126, loss std, 1.7761924991492017 
Epoch, 0, mode, training, loss, 8.65611068546772, loss std, 1.6233545426611533 
Epoch, 0, mode, testing, loss, 8.052609062194824, loss std, 1.579933038765578 
Epoch, 1, mode, training, loss, 8.247344803214073, loss std, 1.5092798805269128 
Epoch, 1, mode, testing, loss, 8.045287282466889, loss std, 1.5764495887698708 
Epoch, 2, mode, training, loss, 8.243255529403687, loss std, 1.5076738004103067 
Epoch, 2, mode, testing, loss, 8.041110441684722, loss std, 1.5815187956266477 
Epoch, 3, mode, training, loss, 8.243827247023582, loss std, 1.509992596712627 
Epoch, 3, mode, testing, loss, 8.045640072822572, loss std, 1.5755240923869043 
Epoch, 4, mode, training, loss, 8.243940255939961, loss std, 1.5080955535405753 
Epoch, 4, mode, testing, loss, 8.039938728809357, loss std, 1.5767417323510828 
Epoch, 5, mode, training, loss, 8.244776542186736, loss std, 1.509409796106708 
Epoch, 5, mode, testing, loss, 8.045058743953705, loss std, 1.5740101934283948 
Epoch, 6, mode, training, loss, 8.243168989419937, loss std, 1.5073517620834902 
Epoch, 6, mode, testing, loss, 8.0463409948349, loss std, 1.5734795746044854 
Epoch, 7, mode, training, loss, 8.245122392475604, loss std, 1.5061908120850283 
Epoch, 7, mode, testing, loss, 8.044815912246705, loss std, 1.5753611261179894 
Epoch, 8, mode, training, loss, 8.241856841444969, loss std, 1.5062462355280826 
Epoch, 8, mode, testing, loss, 8.048817007541656, loss std, 1.5776842305601038 
Epoch, 9, mode, training, loss, 8.242179636955262, loss std, 1.5063581366044454 
Epoch, 9, mode, testing, loss, 8.048741991519927, loss std, 1.5798736740830879 
Epoch, 10, mode, training, loss, 8.243829918801785, loss std, 1.5075017665309514 
Epoch, 10, mode, testing, loss, 8.045691032409668, loss std, 1.580983234257492 
Epoch, 11, mode, training, loss, 8.243258777856827, loss std, 1.5073708356491229 
Epoch, 11, mode, testing, loss, 8.049444062709808, loss std, 1.5793617603946495 
Epoch, 12, mode, training, loss, 8.2440742456913, loss std, 1.5078712714265687 
Epoch, 12, mode, testing, loss, 8.052083599567414, loss std, 1.5814695215586136 
Epoch, 13, mode, training, loss, 8.244143170714379, loss std, 1.5106927631620024 
Epoch, 13, mode, testing, loss, 8.041630072593689, loss std, 1.5746814522456958 
Epoch, 14, mode, training, loss, 8.243656548261642, loss std, 1.5046061929178547 
Epoch, 14, mode, testing, loss, 8.048182339668275, loss std, 1.5806943574145838 
Epoch, 15, mode, training, loss, 8.242673088610172, loss std, 1.5076126440749458 
Epoch, 15, mode, testing, loss, 8.048756380081176, loss std, 1.5797960756694047 
Epoch, 16, mode, training, loss, 8.24374704182148, loss std, 1.508494147762986 
Epoch, 16, mode, testing, loss, 8.042291905879974, loss std, 1.5799541069284397 
Epoch, 17, mode, training, loss, 8.24098113566637, loss std, 1.5060576277089615 
Epoch, 17, mode, testing, loss, 8.04384931087494, loss std, 1.5774509199648068 
Epoch, 18, mode, training, loss, 8.246085581481458, loss std, 1.5116152458853862 
Epoch, 18, mode, testing, loss, 8.046561532020569, loss std, 1.581016188060616 
Epoch, 19, mode, training, loss, 8.241412510871887, loss std, 1.5057385438470474 
Epoch, 19, mode, testing, loss, 8.041246654987335, loss std, 1.5774573650467856 
