Epoch, 0, mode, training, loss, 0.18826945416629315, loss std, 0.036636959255514155 
Epoch, 0, mode, testing, loss, 0.1487118871510029, loss std, 0.027169606595568083 
Epoch, 1, mode, training, loss, 0.12197586374357343, loss std, 0.026839897846829497 
Epoch, 1, mode, testing, loss, 0.09897180255502462, loss std, 0.02203521269556727 
Epoch, 2, mode, training, loss, 0.08455301412381232, loss std, 0.020708106426808273 
Epoch, 2, mode, testing, loss, 0.07262554712593555, loss std, 0.018560300014649346 
Epoch, 3, mode, training, loss, 0.06525667869485914, loss std, 0.017283763921639675 
Epoch, 3, mode, testing, loss, 0.05926816863939166, loss std, 0.016393499473208405 
Epoch, 4, mode, training, loss, 0.05521946731954813, loss std, 0.015290435442614932 
Epoch, 4, mode, testing, loss, 0.05200927237048745, loss std, 0.015101629923950434 
Epoch, 5, mode, training, loss, 0.04955164572224021, loss std, 0.014146074037692762 
Epoch, 5, mode, testing, loss, 0.047763261273503305, loss std, 0.014184889128355757 
Epoch, 6, mode, training, loss, 0.04608613726682961, loss std, 0.013578684898967857 
Epoch, 6, mode, testing, loss, 0.04502396747469902, loss std, 0.013639331259296386 
Epoch, 7, mode, training, loss, 0.04379978934768587, loss std, 0.01316825095666525 
Epoch, 7, mode, testing, loss, 0.04314500410109758, loss std, 0.01318911768638176 
Epoch, 8, mode, training, loss, 0.04220280696172267, loss std, 0.012820042412273115 
Epoch, 8, mode, testing, loss, 0.04184363361448049, loss std, 0.01291582337348367 
Epoch, 9, mode, training, loss, 0.0410541914193891, loss std, 0.012603062089731968 
Epoch, 9, mode, testing, loss, 0.04080480044707656, loss std, 0.012637930124824264 
Epoch, 10, mode, training, loss, 0.040174872493371365, loss std, 0.012384668180855835 
Epoch, 10, mode, testing, loss, 0.04007190242409706, loss std, 0.012464916988804321 
Epoch, 11, mode, training, loss, 0.03949132304172963, loss std, 0.01225314072946355 
Epoch, 11, mode, testing, loss, 0.03948810981586576, loss std, 0.012320537573052627 
Epoch, 12, mode, training, loss, 0.0389475927548483, loss std, 0.01218929031258954 
Epoch, 12, mode, testing, loss, 0.038989965617656705, loss std, 0.012227456375339786 
Epoch, 13, mode, training, loss, 0.038517254895996306, loss std, 0.01211211415053576 
Epoch, 13, mode, testing, loss, 0.038607313726097346, loss std, 0.012109783931901671 
Epoch, 14, mode, training, loss, 0.03817995997145772, loss std, 0.01200206541028528 
Epoch, 14, mode, testing, loss, 0.038268366307020185, loss std, 0.01205336502166787 
