Epoch, 0, mode, training, loss, 0.21310038777068258, loss std, 0.03755822157377197 
Epoch, 0, mode, testing, loss, 0.1737360179424286, loss std, 0.02837712541047819 
Epoch, 1, mode, training, loss, 0.14618638524785638, loss std, 0.02801354374481399 
Epoch, 1, mode, testing, loss, 0.12413309529423713, loss std, 0.023165242639918468 
Epoch, 2, mode, training, loss, 0.10874808046966791, loss std, 0.021947693379757018 
Epoch, 2, mode, testing, loss, 0.09776072826236487, loss std, 0.019765775194868152 
Epoch, 3, mode, training, loss, 0.08947511627338826, loss std, 0.01871085753971197 
Epoch, 3, mode, testing, loss, 0.08440465271472931, loss std, 0.017723376556360006 
Epoch, 4, mode, training, loss, 0.07941706494428218, loss std, 0.016858136219432735 
Epoch, 4, mode, testing, loss, 0.07715677797794342, loss std, 0.01647857334448848 
Epoch, 5, mode, training, loss, 0.07375254049897194, loss std, 0.01580745236977528 
Epoch, 5, mode, testing, loss, 0.07290571924299001, loss std, 0.015572942939005224 
Epoch, 6, mode, training, loss, 0.07028910432942212, loss std, 0.015321219673170768 
Epoch, 6, mode, testing, loss, 0.07015069384127855, loss std, 0.015062323707734356 
Epoch, 7, mode, training, loss, 0.06798389030620455, loss std, 0.014971865502593466 
Epoch, 7, mode, testing, loss, 0.06827135775238276, loss std, 0.014630760424414939 
Epoch, 8, mode, training, loss, 0.06642351619899273, loss std, 0.014709474838820165 
Epoch, 8, mode, testing, loss, 0.06698331952095032, loss std, 0.01442575375959031 
Epoch, 9, mode, training, loss, 0.06526474582031369, loss std, 0.014508620050149084 
Epoch, 9, mode, testing, loss, 0.0659455881267786, loss std, 0.014126838441005454 
Epoch, 10, mode, training, loss, 0.06438945616595447, loss std, 0.01431481651307054 
Epoch, 10, mode, testing, loss, 0.06516967616975307, loss std, 0.014004049114577274 
Epoch, 11, mode, training, loss, 0.06369509141892195, loss std, 0.014225532680483554 
Epoch, 11, mode, testing, loss, 0.06461434625089169, loss std, 0.013824346212258759 
Epoch, 12, mode, training, loss, 0.06313812988810241, loss std, 0.01414481955538022 
Epoch, 12, mode, testing, loss, 0.06412791181355715, loss std, 0.013718123336886993 
Epoch, 13, mode, training, loss, 0.06271762818098069, loss std, 0.014100251364998703 
Epoch, 13, mode, testing, loss, 0.06373322196304798, loss std, 0.013584759852451113 
