Epoch, -2, mode, training, loss, 0.0, loss std, 0.0 
Epoch, -2, mode, testing, loss, 0.0, loss std, 0.0 
Epoch, -1, mode, training, loss, 9.086120184262594, loss std, 1.460834425216472 
Epoch, -1, mode, testing, loss, 8.983517384529113, loss std, 1.470236415031053 
Epoch, 0, mode, training, loss, 8.960290030638378, loss std, 1.4529796626404812 
Epoch, 0, mode, testing, loss, 8.567440136273701, loss std, 1.4013480916431236 
Epoch, 1, mode, training, loss, 8.274199110269546, loss std, 1.333961100127618 
Epoch, 1, mode, testing, loss, 7.99920506477356, loss std, 1.2992106301735824 
Epoch, 2, mode, training, loss, 8.082800006866455, loss std, 1.29167177326338 
Epoch, 2, mode, testing, loss, 7.991323177019755, loss std, 1.2976927960886875 
Epoch, 3, mode, training, loss, 8.080710180600484, loss std, 1.2913480374376836 
Epoch, 3, mode, testing, loss, 7.9909897724787395, loss std, 1.2976253560533417 
Epoch, 4, mode, training, loss, 8.080519235134124, loss std, 1.2913196578647086 
Epoch, 4, mode, testing, loss, 7.99087347984314, loss std, 1.2976069569199022 
Epoch, 5, mode, training, loss, 8.080423370997112, loss std, 1.2913028130343975 
Epoch, 5, mode, testing, loss, 7.9907883405685425, loss std, 1.2975876697405735 
Epoch, 6, mode, training, loss, 8.080351793766022, loss std, 1.2912867839756637 
Epoch, 6, mode, testing, loss, 7.9907225370407104, loss std, 1.297577150201798 
Epoch, 7, mode, training, loss, 8.08029356598854, loss std, 1.2912766952179529 
Epoch, 7, mode, testing, loss, 7.990681417783102, loss std, 1.2975694650139493 
Epoch, 8, mode, training, loss, 8.080254397789638, loss std, 1.2912700066060556 
Epoch, 8, mode, testing, loss, 7.9906440337498985, loss std, 1.2975610963045952 
Epoch, 9, mode, training, loss, 8.080217685302099, loss std, 1.2912639095597083 
Epoch, 9, mode, testing, loss, 7.99060386021932, loss std, 1.2975516145236068 
Epoch, 10, mode, training, loss, 8.08019300699234, loss std, 1.2912584197728907 
Epoch, 10, mode, testing, loss, 7.9905794302622475, loss std, 1.297547184870806 
Epoch, 11, mode, training, loss, 8.080172477165858, loss std, 1.2912577606197173 
Epoch, 11, mode, testing, loss, 7.990576656659444, loss std, 1.297548241015471 
Epoch, 12, mode, training, loss, 8.08015842437744, loss std, 1.2912537780904207 
Epoch, 12, mode, testing, loss, 7.990566762288411, loss std, 1.2975453048946735 
Epoch, 13, mode, training, loss, 8.080145529905955, loss std, 1.2912510577503817 
Epoch, 13, mode, testing, loss, 7.990552759170532, loss std, 1.2975430670449928 
Epoch, 14, mode, training, loss, 8.080137582619985, loss std, 1.2912486751759498 
Epoch, 14, mode, testing, loss, 7.990539932250977, loss std, 1.2975393546558944 
Epoch, 15, mode, training, loss, 8.080130990346273, loss std, 1.2912490546952886 
Epoch, 15, mode, testing, loss, 7.990535561243693, loss std, 1.2975409429348286 
Epoch, 16, mode, training, loss, 8.080124658346175, loss std, 1.291248021944263 
Epoch, 16, mode, testing, loss, 7.990530212720235, loss std, 1.2975380101815643 
Epoch, 17, mode, training, loss, 8.080120374759039, loss std, 1.2912470903037574 
Epoch, 17, mode, testing, loss, 7.990528305371602, loss std, 1.2975393056860443 
Epoch, 18, mode, training, loss, 8.080116719007492, loss std, 1.2912461758492986 
Epoch, 18, mode, testing, loss, 7.990524299939474, loss std, 1.297539433287799 
Epoch, 19, mode, training, loss, 8.080112739404042, loss std, 1.2912459108242134 
Epoch, 19, mode, testing, loss, 7.990521534283956, loss std, 1.2975367989635493 
