Epoch, -2, mode, training, loss, 0.0, loss std, 0.0 
Epoch, -2, mode, testing, loss, 0.0, loss std, 0.0 
Epoch, -1, mode, training, loss, 2.490322503944238, loss std, 0.44656570799575496 
Epoch, -1, mode, testing, loss, 2.3770714104175568, loss std, 0.5154148688045753 
Epoch, 0, mode, training, loss, 2.4154584313432377, loss std, 0.4449175881483532 
Epoch, 0, mode, testing, loss, 2.2286550561587015, loss std, 0.48897269309259767 
Epoch, 1, mode, training, loss, 2.278988660375277, loss std, 0.42985338904124437 
Epoch, 1, mode, testing, loss, 2.1685450673103333, loss std, 0.4771340811957406 
Epoch, 2, mode, training, loss, 2.2485324785113336, loss std, 0.4329354914310503 
Epoch, 2, mode, testing, loss, 2.162438523769379, loss std, 0.4778469804923927 
Epoch, 3, mode, training, loss, 2.244715734819571, loss std, 0.43660923466307683 
Epoch, 3, mode, testing, loss, 2.157724706331889, loss std, 0.4761815475463013 
Epoch, 4, mode, training, loss, 2.243203384180864, loss std, 0.4354960235743035 
Epoch, 4, mode, testing, loss, 2.1593292901913324, loss std, 0.474949140557709 
Epoch, 5, mode, training, loss, 2.2423642734686533, loss std, 0.4360789357695817 
Epoch, 5, mode, testing, loss, 2.160404932498932, loss std, 0.47595193221177273 
Epoch, 6, mode, training, loss, 2.242203322052956, loss std, 0.43889541576463215 
Epoch, 6, mode, testing, loss, 2.16091288626194, loss std, 0.4757201711810917 
Epoch, 7, mode, training, loss, 2.242543089389801, loss std, 0.43662985195677784 
Epoch, 7, mode, testing, loss, 2.160683834552765, loss std, 0.4724775116873379 
Epoch, 8, mode, training, loss, 2.2425774082541468, loss std, 0.43874758865054214 
Epoch, 8, mode, testing, loss, 2.1588470270236333, loss std, 0.4781734247958104 
Epoch, 9, mode, training, loss, 2.2429917862017947, loss std, 0.43676150267541686 
Epoch, 9, mode, testing, loss, 2.161356211702029, loss std, 0.47381772801359273 
Epoch, 10, mode, training, loss, 2.241795393824577, loss std, 0.4396971269043024 
Epoch, 10, mode, testing, loss, 2.1592850238084793, loss std, 0.4761099001962625 
Epoch, 11, mode, training, loss, 2.242458027104537, loss std, 0.4413019993441707 
Epoch, 11, mode, testing, loss, 2.159343113501867, loss std, 0.4779808504062374 
Epoch, 12, mode, training, loss, 2.2428557033340137, loss std, 0.4381595190598359 
Epoch, 12, mode, testing, loss, 2.157496044039726, loss std, 0.47419401716989346 
Epoch, 13, mode, training, loss, 2.2419341683387755, loss std, 0.4369918900189768 
Epoch, 13, mode, testing, loss, 2.161342809597651, loss std, 0.4764454969099161 
Epoch, 14, mode, training, loss, 2.242417230208715, loss std, 0.4370293732307574 
Epoch, 14, mode, testing, loss, 2.1595515698194503, loss std, 0.4747104628735212 
Epoch, 15, mode, training, loss, 2.242001359164715, loss std, 0.43667446651374814 
Epoch, 15, mode, testing, loss, 2.162095108628273, loss std, 0.4760592233896556 
Epoch, 16, mode, training, loss, 2.242454107105732, loss std, 0.43957309694215746 
Epoch, 16, mode, testing, loss, 2.1624091227849322, loss std, 0.47453969057756745 
Epoch, 17, mode, training, loss, 2.242452400922775, loss std, 0.439041073474874 
Epoch, 17, mode, testing, loss, 2.1607581545909245, loss std, 0.47635781246307113 
Epoch, 18, mode, training, loss, 2.2424307435750963, loss std, 0.4394786291690714 
Epoch, 18, mode, testing, loss, 2.159483801325162, loss std, 0.4756053898481425 
Epoch, 19, mode, training, loss, 2.242635656396548, loss std, 0.439387454110719 
Epoch, 19, mode, testing, loss, 2.1587336937586468, loss std, 0.47232907270826624 
